eval_name,Precision,Type,T,Weight type,Architecture,fullname,#Params (B),MoE,CO2 cost (kg),Submission Date,Generation,Base Model
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.3_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3,7,False,1.23070044775875,2024-11-09,1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3 (Merge)
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.4_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.4,7.616,False,1.32261613156724,2024-11-17,1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.4 (Merge)
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.5_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.5,7.616,False,1.3682022783351,2024-11-17,1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.5 (Merge)
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.7_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.7,7.616,False,1.32973961764398,2024-11-17,1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.7 (Merge)
jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.8_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.8,7.616,False,1.34073121545629,2025-01-17,1,jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.8 (Merge)
jeffmeloy_Qwen2.5-7B-olm-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-olm-v1.0,7.616,False,1.83428116885616,2024-12-12,1,jeffmeloy/Qwen2.5-7B-olm-v1.0 (Merge)
jeffmeloy_Qwen2.5-7B-olm-v1.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-olm-v1.1,7.616,False,1.24535656126499,2024-12-29,1,jeffmeloy/Qwen2.5-7B-olm-v1.1 (Merge)
jeffmeloy_Qwen2.5-7B-olm-v1.2_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-olm-v1.2,7.616,False,1.22898615344495,2025-01-01,1,jeffmeloy/Qwen2.5-7B-olm-v1.2 (Merge)
jeffmeloy_Qwen2.5-7B-olm-v1.3_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-olm-v1.3,7.616,False,1.26369607157727,2025-01-18,1,jeffmeloy/Qwen2.5-7B-olm-v1.3 (Merge)
jeffmeloy_Qwen2.5-7B-olm-v1.4_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-olm-v1.4,7.616,False,1.22928669338937,2025-01-30,1,jeffmeloy/Qwen2.5-7B-olm-v1.4 (Merge)
jeffmeloy_Qwen2.5-7B-olm-v1.5_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,jeffmeloy/Qwen2.5-7B-olm-v1.5,7.616,False,1.02508969093413,2025-02-27,1,jeffmeloy/Qwen2.5-7B-olm-v1.5 (Merge)
jeffmeloy_jeffmeloy_Qwen2.5-7B-minperplexity-1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,jeffmeloy/jeffmeloy_Qwen2.5-7B-minperplexity-1,7.616,False,1.83959220383115,2024-11-27,1,jeffmeloy/jeffmeloy_Qwen2.5-7B-minperplexity-1 (Merge)
jeonsworld_CarbonVillain-en-10.7B-v4_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,jeonsworld/CarbonVillain-en-10.7B-v4,10.732,False,1.53946175466278,2024-07-25,0,jeonsworld/CarbonVillain-en-10.7B-v4
jiangxinyang-shanda_Homer-LLama3-8B_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,jiangxinyang-shanda/Homer-LLama3-8B,8.03,False,1.39285202148622,2024-11-08,0,Removed
jieliu_Storm-7B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,jieliu/Storm-7B,7.242,False,1.22382697954928,2024-06-26,2,mistralai/Mistral-7B-v0.1
jiviai_medX_v2_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jiviai/medX_v2,8.03,False,1.28453044721522,2025-01-30,0,jiviai/medX_v2
jlzhou_Qwen2.5-3B-Infinity-Instruct-0625_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,3.086,False,2.35443830592129,2025-02-07,1,jlzhou/Qwen2.5-3B-Infinity-Instruct-0625 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,8.03,False,1.98703639559152,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,8.03,False,1.61644064497357,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.3-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.3-gamma-0.01,8.03,False,2.07312610312854,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.3-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.3-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.3-gamma-0.1,8.03,False,1.6365972948023,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.3-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,8.03,False,2.05580375606691,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,8.03,False,1.63025360025762,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,8.03,False,2.04887629637334,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,8.03,False,1.86826163871914,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.9-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.9-gamma-0.01,8.03,False,2.0395315865869,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.9-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.9-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.9-gamma-0.1,8.03,False,1.8704515446304,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.9-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,8.03,False,2.06972879367131,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.1,8.03,False,1.68263166140507,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.3-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.3-gamma-0.01,8.03,False,2.11158526234926,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.3-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.3-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.3-gamma-0.1,8.03,False,1.70367132552859,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.3-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,8.03,False,1.90536954299865,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,8.03,False,1.58671468665825,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,8.03,False,1.81696284253066,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.1,8.03,False,1.61252481606666,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,8.03,False,1.80126185236677,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01 (Merge)
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,8.03,False,1.85982358962591,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_dare_linear_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_dare_linear,8.03,False,1.82051187816669,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_dare_linear (Merge)
johnsutor_Llama-3-8B-Instruct_dare_ties-density-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.1,8.03,False,1.82226816574414,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_dare_ties-density-0.3_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.3,8.03,False,1.84676948410969,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.3 (Merge)
johnsutor_Llama-3-8B-Instruct_dare_ties-density-0.7_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.7,8.03,False,2.07542433032135,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.7 (Merge)
johnsutor_Llama-3-8B-Instruct_dare_ties-density-0.9_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.9,8.03,False,2.65932086327256,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_dare_ties-density-0.9 (Merge)
johnsutor_Llama-3-8B-Instruct_linear_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_linear,8.03,False,1.65221235606378,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_linear (Merge)
johnsutor_Llama-3-8B-Instruct_ties-density-0.1_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_ties-density-0.1,8.03,False,1.572721914983,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_ties-density-0.1 (Merge)
johnsutor_Llama-3-8B-Instruct_ties-density-0.3_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_ties-density-0.3,8.03,False,1.91467066510815,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_ties-density-0.3 (Merge)
johnsutor_Llama-3-8B-Instruct_ties-density-0.5_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_ties-density-0.5,8.03,False,1.68386619132584,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_ties-density-0.5 (Merge)
johnsutor_Llama-3-8B-Instruct_ties-density-0.7_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_ties-density-0.7,8.03,False,1.79610190151527,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_ties-density-0.7 (Merge)
johnsutor_Llama-3-8B-Instruct_ties-density-0.9_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,johnsutor/Llama-3-8B-Instruct_ties-density-0.9,8.03,False,1.80211618546267,2024-06-26,1,johnsutor/Llama-3-8B-Instruct_ties-density-0.9 (Merge)
jpacifico_Chocolatine-14B-Instruct-4k-DPO_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Phi3ForCausalLM,jpacifico/Chocolatine-14B-Instruct-4k-DPO,13.96,False,9.89640207015256,2024-08-08,0,jpacifico/Chocolatine-14B-Instruct-4k-DPO
jpacifico_Chocolatine-14B-Instruct-DPO-v1.2_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,jpacifico/Chocolatine-14B-Instruct-DPO-v1.2,13.96,False,3.0812065065768,2024-08-28,0,jpacifico/Chocolatine-14B-Instruct-DPO-v1.2
jpacifico_Chocolatine-14B-Instruct-DPO-v1.3_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,jpacifico/Chocolatine-14B-Instruct-DPO-v1.3,14.66,False,1.69651836970877,2025-01-20,1,jpacifico/Chocolatine-14B-Instruct-DPO-v1.3 (Merge)
jpacifico_Chocolatine-2-14B-Instruct-DPO-v2.0b1_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,jpacifico/Chocolatine-2-14B-Instruct-DPO-v2.0b1,14.66,False,1.6779976929913,2025-01-22,0,Removed
jpacifico_Chocolatine-2-14B-Instruct-v2.0_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jpacifico/Chocolatine-2-14B-Instruct-v2.0,14.66,False,1.86175447928551,2025-02-05,0,jpacifico/Chocolatine-2-14B-Instruct-v2.0
jpacifico_Chocolatine-2-14B-Instruct-v2.0.1_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jpacifico/Chocolatine-2-14B-Instruct-v2.0.1,14.66,False,1.80694018297177,2025-02-03,0,Removed
jpacifico_Chocolatine-2-14B-Instruct-v2.0.3_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,jpacifico/Chocolatine-2-14B-Instruct-v2.0.3,14.766,False,3.81249222583073,2025-02-06,0,jpacifico/Chocolatine-2-14B-Instruct-v2.0.3
jpacifico_Chocolatine-2-14B-Instruct-v2.0b2_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,jpacifico/Chocolatine-2-14B-Instruct-v2.0b2,14.766,False,3.72879421708316,2025-01-24,0,jpacifico/Chocolatine-2-14B-Instruct-v2.0b2
jpacifico_Chocolatine-2-14B-Instruct-v2.0b3_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,jpacifico/Chocolatine-2-14B-Instruct-v2.0b3,14.766,False,3.85007190451292,2025-01-27,0,jpacifico/Chocolatine-2-14B-Instruct-v2.0b3
jpacifico_Chocolatine-3B-Instruct-DPO-Revised_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,jpacifico/Chocolatine-3B-Instruct-DPO-Revised,3.821,False,1.50944899040991,2024-07-19,0,jpacifico/Chocolatine-3B-Instruct-DPO-Revised
jpacifico_Chocolatine-3B-Instruct-DPO-v1.0_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Phi3ForCausalLM,jpacifico/Chocolatine-3B-Instruct-DPO-v1.0,3.821,False,1.59844588691609,2024-07-11,0,jpacifico/Chocolatine-3B-Instruct-DPO-v1.0
jpacifico_Chocolatine-3B-Instruct-DPO-v1.2_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,jpacifico/Chocolatine-3B-Instruct-DPO-v1.2,3.821,False,1.94888910701125,2024-08-28,0,jpacifico/Chocolatine-3B-Instruct-DPO-v1.2
jpacifico_Distilucie-7B-Math-Instruct-DPO-v0.1_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jpacifico/Distilucie-7B-Math-Instruct-DPO-v0.1,6.707,False,0.557326175424318,2025-03-02,0,jpacifico/Distilucie-7B-Math-Instruct-DPO-v0.1
jpacifico_Lucie-7B-Instruct-DPO-v1.1_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jpacifico/Lucie-7B-Instruct-DPO-v1.1,6.707,False,0.483713215309476,2025-02-25,0,jpacifico/Lucie-7B-Instruct-DPO-v1.1
jpacifico_Lucie-7B-Instruct-DPO-v1.1.3_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jpacifico/Lucie-7B-Instruct-DPO-v1.1.3,6.707,False,0.478903071298727,2025-03-04,0,Removed
jpacifico_Lucie-7B-Instruct-Merged-Model_Stock-v1.0_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,jpacifico/Lucie-7B-Instruct-Merged-Model_Stock-v1.0,6.707,False,0.492421901898768,2025-02-26,1,jpacifico/Lucie-7B-Instruct-Merged-Model_Stock-v1.0 (Merge)
jpacifico_Lucie-7B-Instruct-Merged-Model_Stock-v1.1_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,jpacifico/Lucie-7B-Instruct-Merged-Model_Stock-v1.1,6.707,False,0.582283068865745,2025-03-02,0,Removed
jpacifico_Lucie-Boosted-7B-Instruct_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,jpacifico/Lucie-Boosted-7B-Instruct,6.707,False,0.990112213782646,2025-01-27,0,jpacifico/Lucie-Boosted-7B-Instruct
jsfs11_L3-8B-Stheno-slerp_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,jsfs11/L3-8B-Stheno-slerp,8.03,False,1.07045942094671,2025-01-07,1,jsfs11/L3-8B-Stheno-slerp (Merge)
jsfs11_MixtureofMerges-MoE-4x7b-v4_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MixtralForCausalLM,jsfs11/MixtureofMerges-MoE-4x7b-v4,24.154,True,2.76765561308178,2024-08-05,1,jsfs11/MixtureofMerges-MoE-4x7b-v4 (Merge)
jsfs11_MixtureofMerges-MoE-4x7b-v5_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MixtralForCausalLM,jsfs11/MixtureofMerges-MoE-4x7b-v5,24.154,True,2.86254480699785,2024-08-05,1,jsfs11/MixtureofMerges-MoE-4x7b-v5 (Merge)
kaist-ai_janus-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,kaist-ai/janus-7b,7.242,False,1.21320699668149,2024-10-09,1,alpindale/Mistral-7B-v0.2-hf
kaist-ai_janus-dpo-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,kaist-ai/janus-dpo-7b,7.242,False,1.25285670734929,2024-10-09,1,Removed
kaist-ai_janus-rm-7b_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LLMForSequenceRegression,kaist-ai/janus-rm-7b,7.111,False,1.0782212020371,2024-10-09,0,kaist-ai/janus-rm-7b
kaist-ai_mistral-orpo-capybara-7k_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,kaist-ai/mistral-orpo-capybara-7k,7.242,False,1.3214870679675,2024-10-09,1,kaist-ai/mistral-orpo-capybara-7k (Merge)
kavonalds_BunderMaxx-0710_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,kavonalds/BunderMaxx-0710,1.236,False,0.346879712261669,2025-02-26,0,Removed
kavonalds_BunderMaxx-0710_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,kavonalds/BunderMaxx-0710,1.236,False,0.364821923880878,2025-02-26,0,Removed
kavonalds_BunderMaxx-1010_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,kavonalds/BunderMaxx-1010,1.236,False,0.350288693932057,2025-02-26,0,Removed
kavonalds_Lancer-1-1b-Instruct_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,kavonalds/Lancer-1-1b-Instruct,1.236,False,0.36658484962323,2025-02-16,0,Removed
kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,kayfour/T3Q-Qwen2.5-7B-it-KOR-Safe,7.616,False,0.667271348513116,2025-02-20,0,kayfour/T3Q-Qwen2.5-7B-it-KOR-Safe
keeeeenw_MicroLlama_float16,float16,🟢 pretrained,🟢,Original,LlamaForCausalLM,keeeeenw/MicroLlama,0.305,False,0.371535779070013,2024-09-15,0,keeeeenw/MicroLlama
kekmodel_StopCarbon-10.7B-v5_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,kekmodel/StopCarbon-10.7B-v5,10.732,False,1.49058736927292,2024-07-25,0,kekmodel/StopCarbon-10.7B-v5
kevin009_llamaRAGdrama_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,kevin009/llamaRAGdrama,7.242,False,1.27927809358775,2024-06-26,0,kevin009/llamaRAGdrama
khoantap_cheap-moe-merge_float16,float16,🤝 base merges and moerges,🤝,Original,Qwen2MoeForCausalLM,khoantap/cheap-moe-merge,19.305,True,4.78692818676957,2025-01-21,0,khoantap/cheap-moe-merge
khoantap_llama-3-8b-stock-merge_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,khoantap/llama-3-8b-stock-merge,8.03,False,1.48379909686186,2025-01-21,0,khoantap/llama-3-8b-stock-merge
khoantap_llama-breadcrumbs-ties-merge_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,khoantap/llama-breadcrumbs-ties-merge,8.03,False,1.49757035017021,2025-01-21,0,khoantap/llama-breadcrumbs-ties-merge
khoantap_llama-evolve-ties-best-merge_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,khoantap/llama-evolve-ties-best-merge,8.03,False,1.46192267954717,2025-01-21,0,khoantap/llama-evolve-ties-best-merge
khoantap_llama-linear-0.5-0.5-1-merge_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,khoantap/llama-linear-0.5-0.5-1-merge,8.03,False,1.45187571234988,2025-01-21,0,khoantap/llama-linear-0.5-0.5-1-merge
khoantap_llama-linear-0.5-1-0.5-merge_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,khoantap/llama-linear-0.5-1-0.5-merge,8.03,False,1.39708143554368,2025-01-21,0,khoantap/llama-linear-0.5-1-0.5-merge
